type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 09:46:08,48.243437028,8.877084763,565.2,28.5,-0.5,12.410,7.92,,
T,2022-01-21 09:46:09,48.243400974,8.876988141,565.2,29.6,-0.4,12.418,8.22,,
T,2022-01-21 09:46:10,48.243364712,8.876887967,565.1,30.5,-0.4,12.426,8.46,,
T,2022-01-21 09:46:11,48.243327149,8.876789892,565.1,30.2,-0.3,12.435,8.40,,
T,2022-01-21 09:46:12,48.243287021,8.876689820,565.1,31.2,-0.3,12.443,8.67,,
T,2022-01-21 09:46:13,48.243218828,8.876625163,565.1,32.3,-0.3,12.452,8.98,,
T,2022-01-21 09:46:14,48.243157438,8.876547830,565.0,32.1,-0.2,12.461,8.92,,
T,2022-01-21 09:46:15,48.243095342,8.876472808,565.0,31.9,-0.2,12.470,8.87,,
T,2022-01-21 09:46:16,48.243046524,8.876389135,565.0,29.7,-0.2,12.478,8.25,,
T,2022-01-21 09:46:17,48.242985691,8.876339703,565.0,27.7,-0.1,12.486,7.70,,
T,2022-01-21 09:46:18,48.242923399,8.876295624,565.1,27.6,0.8,12.494,7.66,,
T,2022-01-21 09:46:19,48.242854775,8.876257899,565.2,29.3,1.4,12.502,8.13,,
T,2022-01-21 09:46:20,48.242788664,8.876217984,565.3,28.5,1.9,12.510,7.93,,
T,2022-01-21 09:46:21,48.242723721,8.876178878,565.5,28.0,2.1,12.517,7.78,,
T,2022-01-21 09:46:22,48.242661672,8.876144465,565.7,26.5,2.5,12.525,7.36,,
T,2022-01-21 09:46:23,48.242603316,8.876113704,565.9,24.8,3.1,12.532,6.88,,
T,2022-01-21 09:46:24,48.242546425,8.876084143,566.1,24.1,3.6,12.538,6.70,,
T,2022-01-21 09:46:25,48.242492310,8.876053195,566.4,23.2,4.1,12.545,6.44,,
T,2022-01-21 09:46:26,48.242439904,8.876018883,566.7,22.9,4.3,12.551,6.36,,
T,2022-01-21 09:46:27,48.242391156,8.875990305,566.9,21.0,4.3,12.557,5.82,,
T,2022-01-21 09:46:28,48.242350673,8.875963461,567.1,17.7,4.5,12.562,4.92,,
T,2022-01-21 09:46:29,48.242314518,8.875937526,567.3,16.0,4.4,12.566,4.46,,
T,2022-01-21 09:46:30,48.242283545,8.875912014,567.5,14.2,4.5,12.570,3.93,,
T,2022-01-21 09:46:31,48.242245220,8.875916164,567.7,15.4,3.7,12.575,4.27,,
T,2022-01-21 09:46:32,48.242216269,8.875899650,567.8,12.4,4.1,12.578,3.44,,
T,2022-01-21 09:46:33,48.242239826,8.875799562,567.9,28.4,1.6,12.586,7.88,,
T,2022-01-21 09:46:34,48.242226488,8.875769117,568.1,9.7,4.5,12.589,2.70,,
T,2022-01-21 09:46:35,48.242213168,8.875738716,568.2,9.7,4.3,12.591,2.70,,
T,2022-01-21 09:46:36,48.242200365,8.875710075,568.3,9.2,4.2,12.594,2.56,,
T,2022-01-21 09:46:37,48.242213886,8.875660715,568.4,14.3,2.3,12.598,3.96,,
T,2022-01-21 09:46:38,48.242239195,8.875615404,568.4,15.8,1.6,12.602,4.39,,
T,2022-01-21 09:46:39,48.242269797,8.875553582,568.5,20.6,1.0,12.608,5.72,,
T,2022-01-21 09:46:40,48.242333008,8.875519014,568.6,26.9,0.7,12.615,7.48,,
T,2022-01-21 09:46:41,48.242381952,8.875447194,568.6,27.4,1.1,12.623,7.62,,
T,2022-01-21 09:46:42,48.242434821,8.875369793,568.7,29.6,1.2,12.631,8.22,,
T,2022-01-21 09:46:43,48.242492188,8.875286374,568.8,32.0,1.0,12.640,8.89,,
T,2022-01-21 09:46:44,48.242552664,8.875197582,568.9,33.9,0.6,12.650,9.42,,
T,2022-01-21 09:46:45,48.242614456,8.875106597,568.9,34.7,0.1,12.659,9.64,,
T,2022-01-21 09:46:46,48.242676250,8.875015610,568.9,34.7,0.1,12.669,9.64,,
T,2022-01-21 09:46:47,48.242737070,8.874926056,568.9,34.1,-0.0,12.678,9.49,,
T,2022-01-21 09:46:48,48.242798149,8.874836122,568.8,34.3,-0.6,12.688,9.53,,
T,2022-01-21 09:46:49,48.242858506,8.874747251,568.7,33.9,-1.5,12.697,9.41,,
T,2022-01-21 09:46:50,48.242918464,8.874658967,568.5,33.7,-2.0,12.707,9.35,,
T,2022-01-21 09:46:51,48.242979128,8.874570658,568.3,33.9,-1.8,12.716,9.41,,
T,2022-01-21 09:46:52,48.243040524,8.874480530,568.2,34.4,-1.6,12.726,9.56,,
T,2022-01-21 09:46:53,48.243101057,8.874391013,568.1,34.1,-1.3,12.735,9.46,,
T,2022-01-21 09:46:54,48.243160537,8.874303402,568.0,33.4,-1.3,12.744,9.28,,
T,2022-01-21 09:46:55,48.243219291,8.874217098,567.8,32.9,-1.2,12.754,9.15,,
T,2022-01-21 09:46:56,48.243276508,8.874133050,567.7,32.1,-1.1,12.762,8.91,,
T,2022-01-21 09:46:57,48.243333518,8.874049307,567.7,32.0,-1.0,12.771,8.88,,
T,2022-01-21 09:46:58,48.243392476,8.873960879,567.6,33.4,-0.8,12.781,9.28,,
T,2022-01-21 09:46:59,48.243447028,8.873875932,567.5,31.5,-0.8,12.789,8.75,,
T,2022-01-21 09:47:00,48.243495354,8.873802148,567.4,27.6,-0.8,12.797,7.68,,
T,2022-01-21 09:47:01,48.243560881,8.873726612,567.4,33.1,-0.6,12.806,9.20,,
T,2022-01-21 09:47:02,48.243624766,8.873652967,567.3,32.3,-0.6,12.815,8.97,,
T,2022-01-21 09:47:03,48.243682300,8.873631291,567.3,23.7,-0.6,12.822,6.60,,
T,2022-01-21 09:47:04,48.243743352,8.873585449,567.3,27.3,-0.5,12.829,7.59,,
T,2022-01-21 09:47:05,48.243786691,8.873579478,567.2,17.4,-0.7,12.834,4.84,,
T,2022-01-21 09:47:06,48.243856825,8.873344315,567.2,68.9,-0.2,12.853,19.13,,
T,2022-01-21 09:47:07,48.243895530,8.873266820,567.2,25.9,-0.4,12.861,7.19,,
T,2022-01-21 09:47:08,48.243924785,8.873199493,567.1,21.5,-0.4,12.866,5.97,,
T,2022-01-21 09:47:09,48.243971650,8.873127653,567.1,26.9,-0.3,12.874,7.46,,
T,2022-01-21 09:47:10,48.244020366,8.873054067,567.1,27.7,-0.3,12.882,7.70,,
T,2022-01-21 09:47:11,48.244070975,8.872986547,567.1,27.1,-0.2,12.889,7.54,,
T,2022-01-21 09:47:12,48.244127028,8.872912970,567.1,29.8,-0.2,12.897,8.29,,
T,2022-01-21 09:47:13,48.244184107,8.872838047,567.0,30.4,-0.2,12.906,8.44,,
T,2022-01-21 09:47:14,48.244243753,8.872759753,567.0,31.8,-0.1,12.915,8.82,,
T,2022-01-21 09:47:15,48.244304837,8.872679571,567.0,32.5,-0.3,12.924,9.03,,
T,2022-01-21 09:47:16,48.244370005,8.872594030,566.9,34.7,-0.8,12.933,9.64,,
T,2022-01-21 09:47:17,48.244437489,8.872505447,566.8,35.9,-1.2,12.943,9.98,,
T,2022-01-21 09:47:18,48.244504558,8.872392935,566.7,40.3,-1.4,12.955,11.20,,
T,2022-01-21 09:47:19,48.244568455,8.872289685,566.5,37.6,-1.8,12.965,10.45,,
T,2022-01-21 09:47:20,48.244632421,8.872186322,566.3,37.7,-1.6,12.976,10.47,,
T,2022-01-21 09:47:21,48.244696852,8.872082210,566.2,37.9,-1.2,12.986,10.54,,
T,2022-01-21 09:47:22,48.244759920,8.871980298,566.1,37.1,-1.0,12.996,10.32,,
T,2022-01-21 09:47:23,48.244822715,8.871878829,565.9,37.0,-1.2,13.007,10.27,,
T,2022-01-21 09:47:24,48.244885899,8.871776730,565.8,37.2,-1.5,13.017,10.34,,
T,2022-01-21 09:47:25,48.244948273,8.871675941,565.6,36.7,-1.9,13.027,10.20,,
T,2022-01-21 09:47:26,48.245011359,8.871574018,565.4,37.2,-2.2,13.038,10.32,,
T,2022-01-21 09:47:27,48.245070651,8.871470523,565.1,36.5,-2.5,13.048,10.13,,
T,2022-01-21 09:47:28,48.245129019,8.871368638,564.9,35.9,-2.5,13.058,9.97,,
T,2022-01-21 09:47:29,48.245185892,8.871269364,564.7,35.0,-1.9,13.067,9.71,,
T,2022-01-21 09:47:30,48.245242460,8.871170624,564.6,34.8,-1.5,13.077,9.66,,
T,2022-01-21 09:47:31,48.245297696,8.871074208,564.4,34.0,-1.4,13.086,9.43,,
T,2022-01-21 09:47:32,48.245352166,8.870979128,564.3,33.5,-1.6,13.096,9.30,,
T,2022-01-21 09:47:33,48.245405779,8.870885544,564.1,33.0,-1.8,13.105,9.16,,
T,2022-01-21 09:47:34,48.245458651,8.870793256,564.0,32.5,-1.5,13.114,9.03,,
T,2022-01-21 09:47:35,48.245510400,8.870702656,563.8,31.9,-1.4,13.123,8.85,,
T,2022-01-21 09:47:36,48.245563206,8.870610144,563.7,32.5,-1.2,13.132,9.04,,
T,2022-01-21 09:47:37,48.245615718,8.870518148,563.6,32.4,-1.1,13.141,8.99,,
T,2022-01-21 09:47:38,48.245667508,8.870427417,563.5,31.9,-1.2,13.150,8.86,,
T,2022-01-21 09:47:39,48.245718691,8.870337994,563.4,31.5,-1.5,13.158,8.75,,
T,2022-01-21 09:47:40,48.245767887,8.870252098,563.2,30.3,-1.9,13.167,8.40,,
T,2022-01-21 09:47:41,48.245816540,8.870167149,563.1,29.9,-2.2,13.175,8.31,,
T,2022-01-21 09:47:42,48.245863916,8.870084430,562.9,29.1,-2.5,13.183,8.09,,
T,2022-01-21 09:47:43,48.245912067,8.870000357,562.6,29.6,-2.7,13.191,8.23,,
T,2022-01-21 09:47:44,48.245946918,8.869901686,562.5,29.8,-2.3,13.200,8.29,,
T,2022-01-21 09:47:45,48.245997821,8.869826679,562.3,28.6,-1.7,13.208,7.94,,
T,2022-01-21 09:47:46,48.246048886,8.869757557,562.2,27.6,-1.5,13.215,7.65,,
T,2022-01-21 09:47:47,48.246093776,8.869700061,562.1,23.6,-1.7,13.222,6.57,,
T,2022-01-21 09:47:48,48.246128360,8.869660881,562.0,17.4,-2.6,13.227,4.82,,
T,2022-01-21 09:47:49,48.246155691,8.869618392,561.8,15.8,-3.2,13.231,4.38,,
T,2022-01-21 09:47:50,48.246183154,8.869571151,561.7,16.7,-3.2,13.236,4.65,,
T,2022-01-21 09:47:51,48.246216769,8.869525650,561.5,18.1,-3.0,13.241,5.04,,
T,2022-01-21 09:47:52,48.246249639,8.869476543,561.4,18.6,-3.1,13.246,5.16,,
T,2022-01-21 09:47:53,48.246282437,8.869429035,561.2,18.3,-3.4,13.251,5.07,,
T,2022-01-21 09:47:54,48.246313357,8.869391595,561.0,15.9,-3.9,13.255,4.42,,
T,2022-01-21 09:47:55,48.246332682,8.869360058,560.9,11.4,-4.9,13.259,3.18,,
T,2022-01-21 09:47:56,48.246347482,8.869338141,560.7,8.3,-5.8,13.261,2.31,,
T,2022-01-21 09:47:58,48.246365944,8.869313800,560.5,4.9,-7.7,13.264,2.74,,
T,2022-01-21 09:48:01,48.246352875,8.869282568,560.3,3.3,-7.2,13.266,2.74,,
T,2022-01-21 09:48:04,48.246350315,8.869283078,560.2,0.3,-28.9,13.267,0.29,,
T,2022-01-21 09:48:06,48.246375738,8.869265968,560.2,5.6,-1.4,13.270,3.10,,
T,2022-01-21 09:48:07,48.246392451,8.869244938,560.2,8.7,-0.6,13.272,2.43,,
T,2022-01-21 09:48:08,48.246412125,8.869222307,560.2,9.9,-0.0,13.275,2.76,,
T,2022-01-21 09:48:09,48.246426824,8.869198884,560.2,8.6,0.7,13.277,2.39,,
T,2022-01-21 09:48:11,48.246440362,8.869176859,560.3,4.0,3.3,13.280,2.22,,
T,2022-01-21 09:48:13,48.246451515,8.869154062,560.4,3.8,4.4,13.282,2.10,,
T,2022-01-21 09:48:14,48.246471191,8.869120596,560.4,11.9,1.3,13.285,3.31,,
T,2022-01-21 09:48:15,48.246491788,8.869057008,560.5,18.9,0.7,13.290,5.25,,
T,2022-01-21 09:48:16,48.246496509,8.868972635,560.5,22.6,0.6,13.297,6.29,,
T,2022-01-21 09:48:17,48.246484088,8.868879321,560.5,25.4,0.4,13.304,7.07,,
T,2022-01-21 09:48:18,48.246458942,8.868787709,560.5,26.5,0.4,13.311,7.36,,
T,2022-01-21 09:48:19,48.246427690,8.868689051,560.6,29.2,0.3,13.319,8.11,,
T,2022-01-21 09:48:20,48.246394604,8.868577980,560.6,32.5,0.2,13.328,9.03,,
T,2022-01-21 09:48:21,48.246354707,8.868468255,560.6,33.4,0.5,13.337,9.28,,
T,2022-01-21 09:48:22,48.246317272,8.868354188,560.8,34.0,1.4,13.347,9.44,,
T,2022-01-21 09:48:23,48.246282545,8.868232024,561.0,35.5,2.0,13.357,9.86,,
T,2022-01-21 09:48:24,48.246247509,8.868106365,561.2,36.4,2.0,13.367,10.11,,
T,2022-01-21 09:48:25,48.246216150,8.867975176,561.3,37.3,1.7,13.377,10.35,,
T,2022-01-21 09:48:26,48.246182531,8.867852626,561.5,35.4,1.6,13.387,9.84,,
T,2022-01-21 09:48:27,48.246153501,8.867735656,561.6,33.4,1.5,13.396,9.27,,
T,2022-01-21 09:48:28,48.246122573,8.867620815,561.8,33.1,1.4,13.405,9.20,,
T,2022-01-21 09:48:29,48.246092776,8.867503668,561.9,33.5,1.2,13.415,9.31,,
T,2022-01-21 09:48:30,48.246063460,8.867391665,562.0,32.2,1.1,13.424,8.93,,
T,2022-01-21 09:48:31,48.246033592,8.867284209,562.1,31.1,1.2,13.432,8.64,,
T,2022-01-21 09:48:32,48.246004808,8.867175683,562.2,31.2,1.4,13.441,8.67,,
T,2022-01-21 09:48:33,48.245972961,8.867065751,562.4,32.0,1.6,13.450,8.90,,
T,2022-01-21 09:48:34,48.245933710,8.866959263,562.5,32.5,1.7,13.459,9.03,,
T,2022-01-21 09:48:35,48.245893989,8.866847618,562.7,33.8,1.8,13.468,9.39,,
T,2022-01-21 09:48:36,48.245856175,8.866728449,562.9,35.3,1.9,13.478,9.80,,
T,2022-01-21 09:48:37,48.245814639,8.866611771,563.1,35.4,2.0,13.488,9.82,,
T,2022-01-21 09:48:38,48.245770059,8.866495301,563.2,35.9,1.6,13.498,9.97,,
T,2022-01-21 09:48:39,48.245723436,8.866378380,563.3,36.4,0.8,13.508,10.11,,
T,2022-01-21 09:48:40,48.245672358,8.866264764,563.3,36.6,0.4,13.518,10.17,,
T,2022-01-21 09:48:41,48.245617160,8.866152595,563.4,37.3,0.7,13.529,10.35,,
T,2022-01-21 09:48:42,48.245558296,8.866042945,563.5,37.6,1.0,13.539,10.45,,
T,2022-01-21 09:48:43,48.245498355,8.865939319,563.7,36.7,1.4,13.549,10.18,,
T,2022-01-21 09:48:44,48.245434049,8.865841034,563.8,36.8,1.3,13.559,10.22,,
T,2022-01-21 09:48:45,48.245373183,8.865741190,563.9,36.1,1.2,13.569,10.04,,
T,2022-01-21 09:48:46,48.245315542,8.865639172,564.0,35.7,1.1,13.579,9.92,,
T,2022-01-21 09:48:47,48.245267573,8.865527362,564.1,35.5,0.9,13.589,9.87,,
T,2022-01-21 09:48:48,48.245226500,8.865404481,564.2,36.7,0.8,13.599,10.21,,
T,2022-01-21 09:48:49,48.245197549,8.865276573,564.3,36.1,0.7,13.609,10.03,,
T,2022-01-21 09:48:50,48.245172511,8.865150242,564.3,35.2,0.7,13.619,9.79,,
T,2022-01-21 09:48:51,48.245157058,8.865024061,564.3,34.3,-0.3,13.629,9.53,,
T,2022-01-21 09:48:52,48.245143815,8.864900396,564.2,33.5,-1.4,13.638,9.30,,
T,2022-01-21 09:48:53,48.245136383,8.864778290,564.1,32.8,-0.8,13.647,9.11,,
T,2022-01-21 09:48:54,48.245130945,8.864661818,564.1,31.2,0.3,13.656,8.67,,
T,2022-01-21 09:48:55,48.245127096,8.864550630,564.2,29.8,1.4,13.664,8.27,,
T,2022-01-21 09:48:56,48.245123013,8.864449126,564.4,27.2,2.6,13.672,7.55,,
T,2022-01-21 09:48:57,48.245115918,8.864351428,564.7,26.3,3.5,13.679,7.30,,
T,2022-01-21 09:48:58,48.245106716,8.864256586,564.9,25.6,3.4,13.686,7.12,,
T,2022-01-21 09:48:59,48.245096816,8.864163024,565.1,25.3,3.1,13.693,7.04,,
T,2022-01-21 09:49:00,48.245087303,8.864071894,565.3,24.7,2.8,13.700,6.85,,
T,2022-01-21 09:49:01,48.245073421,8.863978181,565.6,25.7,3.1,13.707,7.13,,
T,2022-01-21 09:49:02,48.245058768,8.863885502,565.8,25.5,3.6,13.714,7.07,,
T,2022-01-21 09:49:03,48.245047590,8.863794703,566.1,24.7,4.2,13.721,6.86,,
T,2022-01-21 09:49:04,48.245040097,8.863703361,566.4,24.6,4.1,13.728,6.84,,
T,2022-01-21 09:49:05,48.245034378,8.863617328,566.6,23.1,4.2,13.734,6.42,,
T,2022-01-21 09:49:06,48.245033315,8.863538302,566.9,21.1,4.2,13.740,5.87,,
T,2022-01-21 09:49:07,48.245032498,8.863475060,567.1,16.9,4.8,13.745,4.70,,
T,2022-01-21 09:49:08,48.245029213,8.863425637,567.3,13.3,5.4,13.749,3.69,,
T,2022-01-21 09:49:09,48.245020228,8.863381914,567.5,12.2,5.3,13.752,3.40,,
T,2022-01-21 09:49:10,48.245015445,8.863337251,567.7,12.1,4.7,13.755,3.36,,
T,2022-01-21 09:49:11,48.245020418,8.863294023,567.8,11.7,4.4,13.759,3.26,,
T,2022-01-21 09:49:12,48.245030835,8.863252165,567.9,11.9,3.8,13.762,3.32,,
T,2022-01-21 09:49:13,48.245053504,8.863215687,568.0,13.3,3.1,13.766,3.70,,
T,2022-01-21 09:49:14,48.245090188,8.863292943,568.1,25.3,1.4,13.773,7.04,,
T,2022-01-21 09:49:15,48.245134262,8.863295071,568.2,17.7,1.8,13.778,4.90,,
T,2022-01-21 09:49:16,48.245183920,8.863297469,568.3,19.9,1.5,13.783,5.52,,
T,2022-01-21 09:49:17,48.245244866,8.863300411,568.4,24.4,1.1,13.790,6.78,,
T,2022-01-21 09:49:18,48.245311741,8.863303640,568.4,26.8,0.9,13.797,7.44,,
T,2022-01-21 09:49:19,48.245377966,8.863320636,568.5,26.9,0.9,13.805,7.47,,
T,2022-01-21 09:49:20,48.245455611,8.863336062,568.6,31.4,1.0,13.813,8.71,,
T,2022-01-21 09:49:21,48.245530390,8.863350919,568.7,30.2,1.1,13.822,8.39,,
T,2022-01-21 09:49:22,48.245602073,8.863365423,568.8,29.0,1.2,13.830,8.04,,
T,2022-01-21 09:49:23,48.245676179,8.863380878,568.9,30.0,0.9,13.838,8.32,,
T,2022-01-21 09:49:24,48.245748039,8.863404665,568.9,29.5,0.7,13.846,8.18,,
T,2022-01-21 09:49:25,48.245825358,8.863427266,569.0,31.5,0.4,13.855,8.76,,
T,2022-01-21 09:49:26,48.245901410,8.863449549,569.0,31.0,0.2,13.864,8.62,,
T,2022-01-21 09:49:27,48.245978015,8.863471995,569.0,31.2,0.7,13.872,8.68,,
T,2022-01-21 09:49:28,48.246051702,8.863493895,569.1,30.1,1.1,13.881,8.35,,
T,2022-01-21 09:49:29,48.246122289,8.863514899,569.2,28.8,1.4,13.889,8.00,,
T,2022-01-21 09:49:30,48.246192980,8.863535934,569.3,28.9,1.3,13.897,8.01,,
T,2022-01-21 09:49:31,48.246251085,8.863578706,569.4,25.9,1.1,13.904,7.20,,
T,2022-01-21 09:49:32,48.246325507,8.863625107,569.5,32.3,0.6,13.913,8.96,,
T,2022-01-21 09:49:33,48.246397605,8.863670600,569.5,31.3,0.2,13.922,8.70,,
T,2022-01-21 09:49:34,48.246470540,8.863724288,569.5,32.5,0.1,13.931,9.04,,
T,2022-01-21 09:49:35,48.246529529,8.863777361,569.5,27.5,0.4,13.938,7.65,,
T,2022-01-21 09:49:36,48.246591627,8.863834747,569.6,29.2,0.6,13.946,8.11,,
T,2022-01-21 09:49:37,48.246653335,8.863891320,569.6,29.0,0.5,13.955,8.05,,
T,2022-01-21 09:49:38,48.246713668,8.863945644,569.7,28.2,0.5,13.962,7.83,,
T,2022-01-21 09:49:39,48.246771831,8.863996829,569.7,27.0,0.6,13.970,7.50,,
T,2022-01-21 09:49:40,48.246828780,8.864046947,569.7,26.4,0.6,13.977,7.35,,
T,2022-01-21 09:49:41,48.246884136,8.864095663,569.8,25.7,0.7,13.984,7.14,,
T,2022-01-21 09:49:42,48.246947235,8.864141905,569.8,28.1,0.5,13.992,7.81,,
T,2022-01-21 09:49:43,48.247004323,8.864183656,569.8,25.4,0.2,13.999,7.06,,
T,2022-01-21 09:49:44,48.247059569,8.864224059,569.8,24.6,0.1,14.006,6.84,,
T,2022-01-21 09:49:45,48.247123843,8.864251242,569.9,26.7,0.3,14.013,7.43,,
T,2022-01-21 09:49:46,48.247183296,8.864273583,569.9,24.5,0.5,14.020,6.82,,
T,2022-01-21 09:49:47,48.247236616,8.864294015,569.9,22.0,0.7,14.026,6.12,,
T,2022-01-21 09:49:48,48.247292322,8.864314127,570.0,22.9,0.8,14.033,6.37,,
T,2022-01-21 09:49:49,48.247350200,8.864334563,570.0,23.8,0.5,14.039,6.61,,
T,2022-01-21 09:49:50,48.247412675,8.864356623,570.0,25.7,0.3,14.047,7.14,,
T,2022-01-21 09:49:51,48.247472504,8.864377749,570.0,24.6,0.1,14.053,6.84,,
T,2022-01-21 09:49:52,48.247532145,8.864398808,570.0,24.5,-0.1,14.060,6.81,,
T,2022-01-21 09:49:53,48.247591728,8.864419847,570.0,24.5,-0.3,14.067,6.81,,
T,2022-01-21 09:49:54,48.247648575,8.864439918,570.0,23.4,-0.5,14.074,6.49,,
T,2022-01-21 09:49:55,48.247707060,8.864464090,569.9,24.3,-0.7,14.080,6.75,,
T,2022-01-21 09:49:56,48.247768866,8.864487651,569.9,25.5,-0.8,14.087,7.09,,
T,2022-01-21 09:49:57,48.247832672,8.864511974,569.8,26.4,-0.9,14.095,7.32,,
T,2022-01-21 09:49:58,48.247895036,8.864535747,569.7,25.8,-1.1,14.102,7.16,,
T,2022-01-21 09:49:59,48.247956220,8.864558919,569.7,25.3,-1.2,14.109,7.02,,
T,2022-01-21 09:50:00,48.248015116,8.864581031,569.6,24.3,-1.4,14.116,6.75,,
T,2022-01-21 09:50:01,48.248069875,8.864601589,569.5,22.6,-1.6,14.122,6.28,,
T,2022-01-21 09:50:02,48.248119087,8.864620426,569.3,20.3,-2.3,14.128,5.65,,
T,2022-01-21 09:50:03,48.248162070,8.864637297,569.2,17.8,-3.5,14.132,4.94,,
T,2022-01-21 09:50:04,48.248199752,8.864652087,569.0,15.6,-4.5,14.137,4.33,,
T,2022-01-21 09:50:05,48.248261151,8.864524601,568.8,42.0,-1.8,14.148,11.67,,
T,2022-01-21 09:50:06,48.248304197,8.864477108,568.6,21.4,-3.4,14.154,5.95,,
T,2022-01-21 09:50:07,48.248344764,8.864408346,568.4,24.5,-2.6,14.161,6.81,,
T,2022-01-21 09:50:08,48.248387844,8.864335473,568.2,26.0,-2.3,14.168,7.23,,
T,2022-01-21 09:50:09,48.248433610,8.864258010,568.0,27.7,-2.3,14.176,7.68,,
T,2022-01-21 09:50:10,48.248480541,8.864175857,567.8,28.9,-2.4,14.184,8.03,,
T,2022-01-21 09:50:11,48.248530980,8.864093707,567.6,29.8,-2.5,14.192,8.29,,
T,2022-01-21 09:50:12,48.248583955,8.864011053,567.4,30.6,-2.5,14.201,8.51,,
T,2022-01-21 09:50:13,48.248638021,8.863932016,567.2,30.2,-2.8,14.209,8.40,,
T,2022-01-21 09:50:14,48.248689915,8.863858730,566.9,28.6,-3.1,14.217,7.93,,
T,2022-01-21 09:50:15,48.248727680,8.863762400,566.7,29.9,-2.5,14.226,8.30,,
T,2022-01-21 09:50:16,48.248775668,8.863681975,566.6,28.8,-2.0,14.234,8.01,,
T,2022-01-21 09:50:17,48.248822063,8.863604219,566.4,27.9,-1.8,14.241,7.74,,
T,2022-01-21 09:50:18,48.248868176,8.863526937,566.3,27.7,-1.8,14.249,7.70,,
T,2022-01-21 09:50:19,48.248914975,8.863448505,566.1,28.1,-2.0,14.257,7.81,,
T,2022-01-21 09:50:20,48.248960872,8.863371582,566.0,27.6,-2.3,14.264,7.66,,
T,2022-01-21 09:50:21,48.248994022,8.863285022,565.8,26.7,-2.5,14.272,7.41,,
T,2022-01-21 09:50:22,48.249032050,8.863214910,565.6,24.1,-2.7,14.279,6.71,,
T,2022-01-21 09:50:23,48.248961661,8.863104534,565.4,40.8,-1.5,14.290,11.33,,
T,2022-01-21 09:50:24,48.248940352,8.863013228,565.3,25.9,-2.2,14.297,7.18,,
T,2022-01-21 09:50:25,48.248919735,8.862924889,565.1,25.0,-1.9,14.304,6.95,,
T,2022-01-21 09:50:26,48.248899647,8.862838815,565.0,24.4,-1.5,14.311,6.77,,
T,2022-01-21 09:50:27,48.248878168,8.862746781,565.0,26.1,-1.0,14.318,7.24,,
T,2022-01-21 09:50:28,48.248855533,8.862649793,564.9,27.5,-0.7,14.326,7.63,,
T,2022-01-21 09:50:29,48.248832810,8.862552430,564.9,27.6,-0.5,14.333,7.66,,
T,2022-01-21 09:50:30,48.248811438,8.862455087,564.9,27.4,-0.1,14.341,7.61,,
T,2022-01-21 09:50:31,48.248790334,8.862359611,564.9,26.9,0.2,14.348,7.47,,
T,2022-01-21 09:50:32,48.248769722,8.862266358,564.9,26.3,0.4,14.356,7.29,,
T,2022-01-21 09:50:33,48.248747793,8.862177236,565.0,25.4,0.6,14.363,7.05,,
T,2022-01-21 09:50:34,48.248723151,8.862080351,565.0,27.7,0.3,14.371,7.70,,
T,2022-01-21 09:50:35,48.248697533,8.861979630,565.0,28.8,0.1,14.379,8.00,,
T,2022-01-21 09:50:36,48.248673499,8.861885139,565.0,27.0,0.1,14.386,7.51,,
T,2022-01-21 09:50:37,48.248649961,8.861792598,565.0,26.5,0.4,14.393,7.35,,
T,2022-01-21 09:50:38,48.248624404,8.861695063,565.1,28.0,0.8,14.401,7.78,,
T,2022-01-21 09:50:39,48.248596482,8.861592492,565.2,29.6,1.4,14.409,8.23,,
T,2022-01-21 09:50:40,48.248569463,8.861493237,565.3,28.7,1.3,14.417,7.96,,
T,2022-01-21 09:50:41,48.248519962,8.861411958,565.4,29.4,0.8,14.426,8.17,,
T,2022-01-21 09:50:42,48.248487485,8.861321582,565.5,27.4,1.3,14.433,7.62,,
T,2022-01-21 09:50:43,48.248459625,8.861227780,565.6,27.4,1.7,14.441,7.62,,
T,2022-01-21 09:50:44,48.248448289,8.861125777,565.8,27.6,2.1,14.448,7.68,,
T,2022-01-21 09:50:45,48.248422148,8.861035221,565.9,26.4,2.5,14.456,7.33,,
T,2022-01-21 09:50:46,48.248389355,8.860949994,566.2,26.3,2.9,14.463,7.30,,
T,2022-01-21 09:50:47,48.248362340,8.860877872,566.4,22.1,3.9,14.469,6.14,,
T,2022-01-21 09:50:48,48.248337131,8.860810572,566.7,20.6,4.6,14.475,5.73,,
T,2022-01-21 09:50:49,48.248311550,8.860743455,566.9,20.7,4.5,14.481,5.74,,
T,2022-01-21 09:50:50,48.248285863,8.860678430,567.1,20.2,3.8,14.486,5.61,,
T,2022-01-21 09:50:51,48.248263935,8.860622918,567.3,17.2,3.8,14.491,4.79,,
T,2022-01-21 09:50:52,48.248245568,8.860576422,567.5,14.4,3.8,14.495,4.01,,
T,2022-01-21 09:50:53,48.248227657,8.860531010,567.6,14.1,3.5,14.499,3.92,,
T,2022-01-21 09:50:54,48.248211013,8.860489673,567.7,12.9,3.6,14.503,3.58,,
T,2022-01-21 09:50:55,48.248195686,8.860451607,567.9,11.9,3.8,14.506,3.30,,
T,2022-01-21 09:50:56,48.248181946,8.860417481,568.0,10.7,4.0,14.509,2.96,,
T,2022-01-21 09:50:57,48.248168898,8.860385076,568.1,10.1,3.9,14.512,2.81,,
